user_id,signup_date,device_type,region,is_active
1483,2024-04-05,desktop,Europe,0
1484,2024-07-18,mobile,South America,1
1485,2024-07-29,mobile,South America,1
1486,2024-02-12,desktop,Asia,1
1487,2024-02-28,desktop,Europe,1
1488,2023-07-16,desktop,North America,1
1489,2023-11-23,desktop,North America,0
1490,2024-06-17,desktop,South America,0
1491,2024-01-09,tablet,South America,0
1492,2023-09-17,mobile,South America,0
1493,2023-06-02,desktop,Asia,0
1494,2023-06-16,mobile,North America,1
1495,2024-01-05,mobile,South America,0
1496,2024-05-04,mobile,South America,0
1497,2023-05-26,mobile,North America,0
1498,2023-08-18,mobile,South America,1
1499,2023-07-29,tablet,North America,1
1500,2023-10-22,desktop,North America,1
1501,2023-07-08,desktop,South America,1
1502,2023-08-03,mobile,Asia,1
1503,2023-12-08,tablet,Europe,1
1504,2023-05-26,mobile,North America,0
1505,2023-07-19,tablet,South America,0
1506,2023-08-29,mobile,Asia,1
1507,2023-04-05,desktop,North America,0
1508,2024-03-19,tablet,Europe,1
1509,2023-10-06,desktop,North America,0
1510,2023-06-14,tablet,Asia,0
1511,2023-08-30,mobile,Asia,1
1512,2024-07-29,mobile,Europe,1
1513,2024-05-30,desktop,North America,0
1514,2023-03-20,desktop,South America,0
1515,2023-03-27,desktop,Asia,1
1516,2024-03-20,desktop,Asia,0
1517,2024-06-04,mobile,Europe,0
1518,2023-12-07,tablet,South America,0
1519,2024-03-03,tablet,Asia,0
1520,2023-02-07,desktop,Europe,0
1521,2023-11-13,desktop,Asia,0
1522,2023-01-29,mobile,Europe,1
1523,2023-08-24,tablet,Europe,0
1524,2023-10-23,desktop,North America,0
1525,2024-01-21,mobile,Asia,0
1526,2024-07-27,desktop,North America,0
1527,2024-06-08,mobile,South America,0
1528,2023-12-04,tablet,South America,0
1529,2023-05-22,tablet,Asia,0
1530,2024-02-26,mobile,South America,0
1531,2023-05-11,desktop,North America,0
1532,2024-03-19,mobile,Asia,1
1533,2023-07-07,mobile,Asia,1
1534,2023-06-23,desktop,North America,1
1535,2023-01-27,desktop,South America,1
1536,2023-01-31,mobile,North America,1
1537,2024-02-06,mobile,Europe,1
1538,2024-03-01,tablet,South America,1
1539,2023-08-18,mobile,Asia,1
1540,2023-12-10,desktop,North America,1
1541,2023-03-22,mobile,North America,0
1542,2024-04-01,tablet,South America,0
1543,2024-03-11,tablet,South America,0
1544,2024-03-01,tablet,South America,1
1545,2024-06-29,mobile,Europe,0
1546,2023-07-20,tablet,North America,0
1547,2023-12-25,mobile,Europe,0
1548,2023-12-06,mobile,South America,0
1549,2024-06-27,tablet,Europe,1
1550,2023-12-16,tablet,North America,1
1551,2024-07-05,desktop,South America,0
1552,2024-07-25,desktop,South America,0
1553,2023-05-11,mobile,South America,0
1554,2023-11-14,desktop,Asia,1
1555,2024-01-29,mobile,North America,1
1556,2023-10-10,tablet,Europe,1
1557,2023-11-10,mobile,Europe,0
1558,2024-01-01,tablet,Europe,0
1559,2024-04-30,mobile,South America,1
1560,2023-09-22,mobile,Europe,0
1561,2023-07-23,tablet,Asia,1
1562,2024-07-06,tablet,Asia,0
1563,2023-10-05,tablet,South America,0
1564,2023-10-25,desktop,South America,1
1565,2023-12-08,mobile,North America,0
1566,2024-05-04,tablet,South America,1
1567,2023-01-16,mobile,Europe,1
1568,2024-02-21,mobile,South America,0
1569,2023-06-30,desktop,South America,0
1570,2023-10-31,mobile,Europe,1
1571,2023-01-03,mobile,Europe,1
1572,2023-08-08,desktop,Europe,0
1573,2023-06-01,desktop,Europe,0
1574,2024-02-29,mobile,North America,0
1575,2023-05-22,desktop,Europe,1
1576,2024-08-14,mobile,Europe,1
1577,2024-04-10,mobile,South America,0
1578,2024-05-09,desktop,North America,1
1579,2023-03-26,mobile,Asia,1
1580,2023-03-13,tablet,South America,0
1581,2023-12-22,mobile,South America,0
1582,2023-09-20,desktop,South America,0
1583,2024-04-19,mobile,North America,0
1584,2023-11-11,tablet,Europe,0
1585,2023-10-24,desktop,Europe,1
1586,2023-06-20,desktop,Asia,1
1587,2024-01-05,tablet,Europe,0
1588,2023-01-30,mobile,Asia,1
1589,2023-07-17,tablet,Asia,1
1590,2024-04-28,desktop,Europe,0
1591,2023-07-01,desktop,Europe,0
1592,2023-10-06,mobile,North America,1
1593,2023-03-03,desktop,North America,1
1594,2023-10-07,mobile,North America,0
1595,2024-03-30,desktop,South America,0
1596,2023-05-08,mobile,Asia,1
1597,2024-05-05,desktop,South America,1
1598,2023-04-25,mobile,South America,1
1599,2023-03-26,mobile,North America,0
1600,2023-04-01,mobile,Asia,1
1601,2023-08-10,tablet,Europe,1
1602,2024-03-09,tablet,Europe,1
1603,2024-05-19,desktop,Europe,1
1604,2023-04-22,tablet,South America,0
1605,2023-05-29,desktop,Europe,0
1606,2024-07-30,tablet,Europe,0
1607,2023-02-02,tablet,South America,1
1608,2023-04-09,desktop,Europe,0
1609,2023-09-11,mobile,Asia,1
1610,2024-05-30,mobile,North America,1
1611,2023-03-14,mobile,South America,0
1612,2024-04-28,desktop,Europe,0
1613,2024-06-17,mobile,North America,0
1614,2024-01-05,tablet,Asia,1
1615,2023-05-08,desktop,South America,1
1616,2023-07-07,tablet,Asia,0
1617,2024-02-22,desktop,South America,0
1618,2024-06-16,tablet,Europe,0
1619,2024-07-12,tablet,North America,1
1620,2024-06-27,mobile,Asia,0
1621,2024-05-12,desktop,South America,0
1622,2023-01-18,tablet,Asia,0
1623,2024-03-07,desktop,Asia,1
1624,2023-09-09,mobile,Asia,1
1625,2024-02-19,mobile,Asia,0
1626,2023-12-23,desktop,Europe,0
1627,2023-11-29,tablet,Europe,1
1628,2023-04-15,mobile,Europe,1
1629,2023-02-12,tablet,North America,1
1630,2024-02-23,desktop,South America,0
1631,2023-02-02,desktop,Europe,1
1632,2023-04-07,desktop,North America,0
1633,2023-11-30,desktop,North America,1
1634,2023-01-18,desktop,Asia,0
1635,2023-08-19,mobile,Europe,1
1636,2024-06-02,tablet,Europe,0
1637,2023-01-27,tablet,Asia,0
1638,2023-06-21,tablet,North America,1
1639,2023-03-21,mobile,North America,0
1640,2023-10-07,tablet,Asia,0
1641,2023-01-28,mobile,Europe,1
1642,2023-04-05,mobile,South America,0
1643,2023-06-27,desktop,North America,0
1644,2023-08-30,mobile,Asia,1
1645,2023-07-01,tablet,South America,0
1646,2023-11-22,desktop,Asia,0
1647,2023-06-30,desktop,Europe,0
1648,2024-03-27,desktop,South America,0
1649,2023-02-08,tablet,Asia,1
1650,2024-06-14,desktop,Europe,1
1651,2023-02-12,desktop,Europe,0
1652,2024-03-28,mobile,Asia,0
1653,2023-12-15,desktop,Asia,0
1654,2024-03-10,desktop,Asia,0
1655,2024-02-03,desktop,South America,1
1656,2023-02-18,desktop,Asia,0
1657,2023-06-22,tablet,South America,1
1658,2023-01-27,desktop,Asia,1
1659,2023-02-25,tablet,Europe,0
1660,2024-02-16,desktop,Europe,0
1661,2023-06-08,desktop,South America,1
1662,2023-09-29,mobile,Europe,1
1663,2023-11-18,tablet,Asia,0
1664,2023-12-06,tablet,North America,0
1665,2023-05-04,desktop,North America,0
1666,2024-01-11,desktop,South America,1
1667,2024-03-14,tablet,Asia,1
1668,2024-01-05,desktop,Asia,0
1669,2024-05-01,tablet,South America,0
1670,2023-05-02,tablet,South America,1
1671,2023-06-19,mobile,North America,1
1672,2024-03-30,desktop,Asia,0
1673,2024-06-29,desktop,North America,1
1674,2023-08-31,desktop,North America,0
1675,2024-05-03,desktop,North America,0
1676,2023-06-22,tablet,Europe,0
1677,2024-01-11,mobile,North America,1
1678,2024-03-26,mobile,North America,0
1679,2023-05-02,desktop,South America,0
1680,2023-09-07,mobile,Asia,1
1681,2024-01-21,mobile,Europe,0
1682,2024-08-03,desktop,North America,0
1683,2024-05-29,tablet,Europe,1
1684,2023-09-28,desktop,South America,0
1685,2023-11-08,mobile,South America,1
1686,2024-01-03,desktop,Asia,1
1687,2023-03-04,mobile,Europe,1
1688,2024-04-01,tablet,North America,1
1689,2024-06-15,mobile,North America,1
1690,2023-07-21,desktop,Asia,0
1691,2024-05-05,desktop,North America,1
1692,2023-11-19,mobile,Europe,1
1693,2024-03-06,mobile,Asia,0
1694,2023-10-24,mobile,North America,0
1695,2023-02-16,desktop,North America,0
1696,2023-05-06,desktop,Asia,1
1697,2023-05-20,desktop,North America,1
1698,2023-11-05,desktop,Asia,0
1699,2023-12-12,desktop,Europe,0
1700,2023-11-13,desktop,North America,0
1701,2024-06-28,desktop,Asia,0
1702,2023-10-19,mobile,Asia,0
1703,2024-02-05,tablet,Asia,0
1704,2023-05-12,mobile,Asia,1
1705,2024-05-26,tablet,South America,1
1706,2023-12-28,tablet,Asia,0
1707,2023-10-05,mobile,North America,1
1708,2023-03-11,tablet,Asia,1
1709,2024-02-08,tablet,South America,0
1710,2023-09-27,tablet,North America,0
1711,2024-02-27,tablet,Europe,1
1712,2024-07-02,mobile,South America,0
1713,2023-10-26,tablet,North America,0
1714,2023-07-29,desktop,Europe,0
1715,2024-01-20,tablet,Europe,1
1716,2024-07-07,desktop,Europe,1
1717,2023-05-30,mobile,North America,1
1718,2024-03-25,mobile,Europe,0
1719,2024-01-02,mobile,Asia,0
1720,2023-01-16,tablet,Asia,1
1721,2023-05-09,mobile,Europe,1
1722,2023-08-09,tablet,Asia,0
1723,2024-03-09,desktop,North America,0
1724,2024-06-09,tablet,Europe,1
1725,2024-02-25,mobile,North America,0
1726,2024-06-14,mobile,Asia,0
1727,2023-10-10,desktop,North America,0
1728,2023-06-17,mobile,Asia,1
1729,2024-01-15,desktop,Europe,1
1730,2023-01-18,mobile,South America,0
1731,2024-01-12,tablet,North America,0
1732,2024-02-25,tablet,Europe,1
1733,2023-07-01,mobile,South America,1
1734,2023-09-06,desktop,Asia,0
1735,2024-04-05,desktop,South America,1
1736,2024-04-09,desktop,Asia,0
1737,2023-06-14,desktop,North America,0
1738,2024-06-13,mobile,Asia,1
1739,2024-03-01,mobile,South America,1
1740,2024-03-25,tablet,South America,1
1741,2023-09-03,mobile,North America,1
1742,2024-07-14,mobile,Europe,0
1743,2023-05-06,desktop,North America,0
1744,2023-06-06,mobile,North America,0
1745,2023-05-29,tablet,Europe,1
1746,2023-05-24,mobile,Europe,1
1747,2024-07-29,desktop,North America,0
1748,2024-07-10,tablet,Asia,0
1749,2023-04-04,desktop,North America,1
1750,2023-07-27,desktop,Europe,0
1751,2023-06-11,mobile,North America,0
1752,2023-03-17,desktop,Asia,1
1753,2023-08-09,desktop,Asia,0
1754,2023-01-16,tablet,North America,1
1755,2023-09-02,tablet,South America,0
1756,2024-05-10,tablet,North America,1
1757,2023-01-18,tablet,Europe,1
1758,2024-03-28,tablet,Asia,0
1759,2024-02-13,mobile,Europe,1
1760,2023-01-25,desktop,North America,1
1761,2023-10-20,tablet,Asia,1
1762,2024-06-23,tablet,Asia,1
1763,2024-08-17,mobile,Asia,1
1764,2023-04-09,mobile,North America,1
1765,2023-12-18,tablet,South America,1
1766,2024-01-12,mobile,North America,0
1767,2024-01-01,mobile,Asia,0
1768,2023-11-23,mobile,Europe,1
1769,2023-06-29,tablet,North America,1
1770,2024-01-11,tablet,Europe,0
1771,2024-04-03,mobile,North America,1
1772,2023-02-08,mobile,North America,0
1773,2024-01-05,desktop,South America,1
1774,2023-12-01,mobile,Europe,1
1775,2024-05-17,tablet,South America,1
1776,2023-12-10,mobile,Asia,1
1777,2024-02-03,desktop,South America,0
1778,2024-07-05,mobile,Europe,0
1779,2023-07-07,mobile,South America,1
1780,2023-05-22,tablet,South America,1
1781,2023-09-05,desktop,Asia,1
1782,2024-05-17,desktop,Asia,0
1783,2024-06-04,tablet,South America,0
1784,2023-01-29,tablet,South America,0
1785,2024-01-29,tablet,North America,0
1786,2024-02-12,tablet,North America,1
1787,2024-01-20,tablet,South America,0
1788,2023-05-08,tablet,South America,0
1789,2023-10-23,mobile,Asia,1
1790,2024-04-09,mobile,Europe,1
1791,2024-05-23,tablet,South America,0
1792,2024-03-19,mobile,North America,1
1793,2024-06-19,desktop,North America,0
1794,2023-11-30,mobile,South America,0
1795,2023-11-24,desktop,South America,1
1796,2023-09-11,desktop,Asia,1
1797,2024-06-17,mobile,South America,0
1798,2023-09-28,mobile,Asia,0
1799,2023-12-14,tablet,South America,1
1800,2023-07-11,tablet,South America,0
1801,2023-08-19,tablet,Europe,1
1802,2023-09-06,desktop,Europe,1
1803,2023-06-22,desktop,Europe,0
1804,2024-07-02,mobile,Asia,0
1805,2024-07-10,mobile,Europe,1
1806,2024-02-20,tablet,North America,1
1807,2023-06-07,tablet,North America,0
1808,2023-01-29,tablet,North America,1
1809,2024-06-13,tablet,Asia,0
1810,2023-09-14,desktop,South America,1
1811,2024-02-24,tablet,Asia,0
1812,2023-03-16,mobile,Asia,1
1813,2024-06-02,desktop,North America,1
1814,2024-01-09,mobile,North America,1
1815,2024-02-29,tablet,North America,1
1816,2023-08-12,tablet,Europe,0
1817,2023-03-11,tablet,North America,1
1818,2024-02-21,desktop,North America,0
1819,2023-08-20,desktop,Asia,0
1820,2024-04-01,mobile,Europe,0
1821,2023-02-10,mobile,North America,0
1822,2023-07-25,desktop,South America,1
1823,2023-01-26,desktop,Europe,0
1824,2024-08-19,desktop,North America,1
1825,2023-03-11,tablet,Asia,0
1826,2024-05-13,mobile,Europe,1
1827,2023-11-24,desktop,Asia,1
1828,2024-08-23,tablet,Asia,0
1829,2023-08-04,desktop,Asia,1
1830,2023-10-03,mobile,South America,0
1831,2023-10-11,mobile,Europe,1
1832,2024-07-05,desktop,Asia,0
1833,2024-04-05,desktop,Asia,1
1834,2023-11-23,mobile,Asia,0
1835,2023-10-07,desktop,Europe,0
1836,2024-04-23,desktop,Europe,0
1837,2023-08-16,desktop,Europe,1
1838,2023-06-07,mobile,North America,1
1839,2023-09-09,tablet,North America,0
1840,2023-11-27,mobile,South America,0
1841,2023-02-19,mobile,South America,0
1842,2024-07-29,tablet,North America,0
1843,2023-09-19,tablet,South America,1
1844,2024-05-28,desktop,Asia,0
1845,2023-10-28,mobile,Europe,1
1846,2023-04-24,mobile,Asia,0
1847,2024-02-29,mobile,South America,1
1848,2024-04-08,mobile,Asia,1
1849,2023-09-03,desktop,South America,1
1850,2024-05-19,tablet,Asia,0
1851,2023-04-03,desktop,North America,0
1852,2024-08-12,mobile,North America,1
1853,2023-09-06,mobile,South America,1
1854,2024-04-21,desktop,Asia,1
1855,2023-10-10,desktop,North America,0
1856,2023-11-27,mobile,North America,1
1857,2023-05-13,mobile,Europe,0
1858,2023-05-08,tablet,South America,1
1859,2023-08-03,mobile,South America,1
1860,2023-07-26,mobile,Europe,1
1861,2024-01-13,desktop,Europe,0
1862,2023-12-10,mobile,Asia,0
1863,2023-08-15,desktop,Europe,0
1864,2024-05-17,tablet,South America,0
1865,2023-12-13,tablet,South America,0
1866,2023-05-03,desktop,Europe,1
1867,2023-05-11,tablet,Asia,1
1868,2024-08-09,desktop,South America,1
1869,2023-03-01,desktop,Asia,1
1870,2024-08-04,mobile,Asia,1
1871,2024-04-30,desktop,Asia,1
1872,2024-01-13,desktop,North America,1
1873,2023-12-16,desktop,Europe,1
1874,2024-07-01,desktop,Europe,1
1875,2023-03-18,mobile,Europe,0
1876,2023-07-03,desktop,Asia,1
1877,2023-10-19,mobile,North America,0
1878,2024-04-01,desktop,North America,0
1879,2024-07-16,desktop,South America,1
1880,2024-05-31,tablet,Europe,0
1881,2023-01-02,tablet,Asia,1
1882,2023-08-31,desktop,North America,1
1883,2023-01-08,tablet,Europe,0
1884,2024-03-30,tablet,South America,0
1885,2023-05-01,mobile,North America,1
1886,2023-05-31,tablet,North America,0
1887,2023-03-04,desktop,Europe,0
1888,2024-04-10,tablet,North America,1
1889,2024-08-13,mobile,Europe,1
1890,2023-03-14,desktop,Asia,0
1891,2023-05-23,mobile,Asia,1
1892,2023-07-08,tablet,Europe,0
1893,2024-06-18,desktop,Asia,0
1894,2023-10-03,tablet,South America,1
1895,2023-02-25,tablet,Europe,1
1896,2023-03-17,mobile,North America,1
1897,2023-10-27,desktop,Europe,1
1898,2023-12-25,tablet,Europe,1
1899,2023-05-03,tablet,Europe,1
1900,2024-04-13,mobile,North America,0
1901,2023-06-06,tablet,Asia,0
1902,2023-07-26,mobile,South America,1
1903,2024-05-24,mobile,North America,1
1904,2023-06-11,mobile,South America,1
1905,2024-03-13,mobile,South America,1
1906,2023-09-06,tablet,North America,1
1907,2023-06-18,mobile,South America,0
1908,2023-07-29,desktop,Asia,0
1909,2023-09-20,desktop,Asia,0
1910,2024-04-08,desktop,North America,0
1911,2024-06-28,mobile,Asia,1
1912,2023-11-22,desktop,South America,1
1913,2024-01-20,desktop,Asia,0
1914,2024-08-16,desktop,Asia,1
1915,2023-09-12,tablet,Europe,1
1916,2023-01-18,mobile,Europe,1
1917,2023-04-06,mobile,South America,1
1918,2023-05-23,tablet,North America,0
1919,2023-02-26,desktop,Europe,0
1920,2023-01-07,tablet,Europe,0
1921,2023-06-18,desktop,Asia,1
1922,2024-08-08,mobile,Europe,1
1923,2023-04-25,tablet,North America,1
1924,2023-09-05,mobile,Europe,1
1925,2024-05-10,mobile,Asia,0
1926,2023-02-11,mobile,Asia,0
1927,2024-07-18,mobile,Europe,0
1928,2024-04-05,desktop,South America,1
1929,2023-03-25,mobile,Asia,1
1930,2024-04-13,desktop,Europe,1
1931,2023-05-03,tablet,Europe,0
1932,2023-05-03,tablet,Asia,1
1933,2023-06-02,tablet,Asia,0
1934,2023-04-11,desktop,Asia,1
1935,2023-02-16,mobile,Asia,0
1936,2023-08-27,tablet,Asia,0
1937,2023-10-06,desktop,North America,0
1938,2024-04-02,mobile,Europe,0
1939,2024-05-22,mobile,North America,1
1940,2023-05-20,mobile,South America,1
1941,2023-12-29,mobile,Europe,0
1942,2023-06-28,desktop,South America,0
1943,2024-05-02,desktop,Asia,1
1944,2023-03-09,desktop,Europe,0
1945,2023-05-17,desktop,South America,1
1946,2023-06-19,desktop,South America,0
1947,2024-04-26,desktop,North America,0
1948,2024-04-08,tablet,Asia,1
1949,2024-01-15,desktop,South America,0
1950,2023-07-07,desktop,Asia,0
1951,2023-12-18,mobile,Europe,0
1952,2023-07-03,mobile,South America,1
1953,2023-10-06,mobile,South America,1
1954,2023-09-19,tablet,Europe,0
1955,2023-08-13,mobile,Asia,0
1956,2024-02-26,mobile,Asia,1
1957,2024-02-14,mobile,Asia,0
1958,2023-12-16,tablet,Europe,1
1959,2024-01-27,mobile,North America,0
1960,2023-09-19,tablet,Europe,1
1961,2023-06-02,desktop,Asia,1
1962,2024-01-28,tablet,Asia,1
1963,2024-04-28,mobile,North America,0
1964,2023-04-19,tablet,South America,0
1965,2023-04-11,mobile,Asia,1
1966,2024-01-14,mobile,Asia,0
1967,2023-07-17,tablet,Asia,1
1968,2023-05-05,mobile,Asia,1
1969,2023-05-04,desktop,North America,0
1970,2023-02-14,desktop,Asia,1
1971,2024-06-04,desktop,Europe,0
1972,2023-03-19,tablet,Asia,0
1973,2023-12-25,mobile,North America,0
1974,2024-04-11,mobile,North America,0
1975,2024-01-19,mobile,Asia,1
1976,2023-06-21,mobile,Asia,0
1977,2024-03-25,tablet,South America,1
1978,2023-07-15,tablet,Asia,0
1979,2023-05-31,tablet,Europe,1
1980,2023-02-10,mobile,North America,0
1981,2024-07-24,tablet,North America,1
1982,2024-07-28,tablet,Europe,1
1983,2024-04-03,desktop,North America,0
1984,2023-07-13,mobile,North America,0
1985,2023-09-05,mobile,Asia,0
1986,2024-04-18,tablet,North America,1
1987,2023-07-16,mobile,North America,1
1988,2023-04-07,mobile,Asia,1
1989,2023-11-02,desktop,North America,1
1990,2023-06-19,tablet,Asia,0
1991,2024-04-26,desktop,Asia,1
1992,2023-07-24,desktop,North America,0
1993,2023-06-30,tablet,North America,1
1994,2024-02-08,mobile,South America,0
1995,2023-01-07,tablet,Asia,0
1996,2023-10-30,mobile,South America,0
1997,2024-03-28,desktop,Europe,0
1998,2023-11-19,desktop,Europe,1
1999,2024-08-19,desktop,Asia,0
2000,2023-04-01,tablet,South America,1
2001,2024-06-17,mobile,Asia,0
2002,2023-09-27,tablet,North America,1
2003,2023-06-15,tablet,Asia,1
2004,2024-06-30,desktop,North America,0
2005,2023-11-16,tablet,South America,1
2006,2024-01-31,tablet,North America,1
2007,2023-06-20,mobile,North America,1
2008,2024-02-10,desktop,South America,0
2009,2023-03-12,tablet,South America,1
2010,2024-01-18,mobile,North America,0
2011,2024-08-10,desktop,North America,1
2012,2024-03-08,desktop,Europe,0
2013,2024-08-17,desktop,South America,0
2014,2023-10-24,mobile,Europe,0
2015,2023-07-17,mobile,Asia,1
2016,2023-07-16,desktop,Europe,0
2017,2023-04-03,desktop,North America,0
2018,2023-04-01,tablet,North America,0
2019,2024-05-19,desktop,Asia,0
2020,2023-10-11,mobile,North America,0
2021,2023-06-10,desktop,Europe,1
2022,2024-07-09,tablet,South America,1
2023,2024-08-16,desktop,South America,0
2024,2023-05-30,tablet,Europe,0
2025,2023-02-17,desktop,South America,0
2026,2024-05-02,desktop,Asia,1
2027,2023-09-07,tablet,South America,1
2028,2023-10-12,desktop,South America,1
2029,2023-03-31,mobile,Asia,0
2030,2023-02-23,tablet,North America,0
2031,2024-01-23,mobile,Asia,1
2032,2024-01-03,tablet,South America,1
2033,2023-02-28,mobile,Asia,0
2034,2024-06-12,tablet,South America,1
2035,2024-01-12,desktop,Europe,1
2036,2023-02-17,tablet,South America,0
2037,2023-11-28,mobile,Asia,1
2038,2023-07-01,desktop,Asia,1
2039,2023-02-10,tablet,Asia,1
2040,2023-04-27,desktop,Asia,0
2041,2024-07-18,tablet,Europe,1
2042,2023-07-01,mobile,North America,0
2043,2023-06-20,mobile,Europe,0
2044,2024-06-01,desktop,Asia,1
2045,2024-02-24,mobile,South America,0
2046,2023-09-29,desktop,Europe,0
2047,2024-07-01,tablet,North America,0
2048,2024-01-10,desktop,Asia,1
2049,2023-11-08,tablet,Europe,0
2050,2024-06-19,desktop,Asia,1
2051,2023-10-09,mobile,North America,1
2052,2023-05-31,tablet,South America,0
2053,2023-11-11,desktop,South America,1
2054,2023-06-04,desktop,South America,0
2055,2024-05-15,tablet,North America,1
2056,2024-04-16,desktop,South America,1
2057,2024-07-28,desktop,Europe,1
2058,2024-02-08,desktop,South America,1
2059,2024-04-03,mobile,South America,0
2060,2024-06-14,desktop,Europe,1
2061,2024-01-04,desktop,Asia,0
2062,2023-12-28,desktop,North America,0
2063,2024-08-22,tablet,South America,0
2064,2024-07-11,tablet,Europe,1
2065,2023-02-24,tablet,South America,1
2066,2024-01-12,desktop,South America,0
2067,2023-12-16,mobile,Asia,0
2068,2023-10-02,desktop,Europe,0
2069,2023-06-17,tablet,Asia,0
2070,2024-04-24,tablet,Asia,0
2071,2023-09-16,mobile,Europe,1
2072,2023-04-27,desktop,South America,1
2073,2024-02-23,tablet,Asia,0
2074,2023-09-21,tablet,North America,1
2075,2024-04-26,desktop,South America,0
2076,2023-01-31,tablet,Europe,0
2077,2024-01-07,tablet,South America,0
2078,2024-04-21,desktop,Europe,0
2079,2023-04-21,desktop,Asia,0
2080,2023-09-09,tablet,North America,1
2081,2024-05-17,desktop,South America,1
2082,2023-03-24,mobile,South America,1
2083,2023-08-30,tablet,Europe,1
2084,2023-07-20,mobile,South America,0
2085,2023-08-30,mobile,South America,0
2086,2024-03-20,desktop,Europe,1
2087,2023-02-18,mobile,Asia,1
2088,2023-02-24,mobile,South America,0
2089,2024-05-06,mobile,Europe,1
2090,2023-09-06,mobile,Asia,1
2091,2023-03-07,mobile,South America,0
2092,2023-12-03,tablet,South America,0
2093,2024-04-17,mobile,Europe,0
2094,2023-01-17,mobile,Europe,0
2095,2024-07-14,mobile,Asia,1
2096,2024-04-14,mobile,Asia,0
2097,2023-12-24,tablet,North America,0
2098,2023-03-06,tablet,Asia,0
2099,2023-01-02,tablet,Europe,1
2100,2024-04-07,tablet,South America,1
2101,2023-02-05,mobile,Asia,1
2102,2023-05-21,mobile,North America,0
2103,2024-05-19,mobile,South America,1
2104,2023-12-25,desktop,North America,1
2105,2023-12-15,tablet,Asia,1
2106,2023-06-18,tablet,Asia,1
2107,2023-09-16,desktop,Asia,1
2108,2023-07-15,desktop,Asia,0
2109,2024-02-14,tablet,Europe,0
2110,2023-11-05,tablet,South America,1
2111,2023-08-31,tablet,Asia,0
2112,2023-10-02,mobile,Asia,0
2113,2023-03-09,mobile,Europe,0
2114,2024-02-06,mobile,Europe,1
2115,2023-12-18,tablet,Europe,1
2116,2023-06-25,desktop,North America,0
2117,2023-12-15,desktop,South America,0
2118,2023-01-16,desktop,Asia,0
2119,2023-03-25,mobile,Asia,1
2120,2024-05-14,desktop,South America,0
2121,2023-12-23,mobile,Europe,0
2122,2024-02-10,desktop,Asia,0
2123,2023-06-06,desktop,North America,1
2124,2024-07-28,tablet,Asia,1
2125,2024-03-03,mobile,Europe,1
2126,2023-09-08,desktop,North America,1
2127,2024-07-13,tablet,North America,0
2128,2023-03-23,mobile,North America,1
2129,2023-07-13,desktop,Asia,1
2130,2023-02-27,tablet,North America,1
2131,2024-07-07,desktop,Europe,0
2132,2024-01-08,mobile,Europe,0
2133,2024-06-12,tablet,Europe,0
2134,2023-08-08,tablet,North America,1
2135,2024-07-04,desktop,Asia,1
2136,2024-01-10,mobile,Europe,0
2137,2024-05-10,desktop,Asia,0
2138,2024-05-28,tablet,North America,0
2139,2023-04-24,mobile,South America,0
2140,2023-03-31,tablet,North America,0
2141,2024-06-29,tablet,Europe,1
2142,2023-03-20,desktop,Europe,0
2143,2024-04-07,mobile,Asia,1
2144,2024-07-28,desktop,Europe,0
2145,2024-04-17,tablet,Europe,1
2146,2023-06-16,tablet,Asia,0
2147,2024-01-11,mobile,North America,1
2148,2023-01-18,desktop,South America,1
2149,2023-05-13,tablet,Asia,0
2150,2024-08-10,tablet,South America,1
2151,2024-05-14,mobile,Europe,1
2152,2024-08-10,desktop,Europe,0
2153,2024-06-13,tablet,Asia,1
2154,2023-05-11,mobile,Europe,1
2155,2023-11-07,mobile,Europe,1
2156,2023-01-06,mobile,Asia,0
2157,2023-11-25,tablet,South America,0
2158,2024-05-09,mobile,North America,0
2159,2023-04-16,desktop,South America,1
2160,2023-01-29,tablet,South America,0
2161,2023-05-04,tablet,Asia,1
2162,2024-05-19,mobile,Asia,0
2163,2023-01-09,tablet,Europe,0
2164,2023-01-22,desktop,Asia,0
2165,2024-01-17,mobile,North America,1
2166,2023-01-05,tablet,Europe,1
2167,2023-04-11,tablet,Europe,0
2168,2023-07-21,mobile,Europe,0
2169,2024-05-15,tablet,North America,1
2170,2024-05-04,tablet,Asia,1
2171,2024-05-26,tablet,Europe,0
2172,2023-11-10,tablet,North America,0
2173,2024-08-16,tablet,Asia,0
2174,2024-04-14,mobile,South America,1
2175,2023-03-04,mobile,Asia,1
2176,2023-03-25,tablet,South America,0
2177,2024-03-10,desktop,South America,1
2178,2023-10-02,tablet,Asia,0
2179,2024-06-25,desktop,North America,0
2180,2024-04-20,desktop,North America,1
2181,2023-12-20,mobile,South America,1
2182,2023-11-18,desktop,North America,1
2183,2023-11-12,tablet,North America,0
2184,2023-10-08,mobile,Asia,1
2185,2023-03-23,tablet,North America,1
2186,2023-04-19,tablet,South America,0
2187,2023-06-05,tablet,Europe,1
2188,2023-09-26,tablet,North America,0
2189,2024-03-26,mobile,Asia,0
2190,2023-02-04,tablet,Europe,1
2191,2023-11-15,mobile,South America,0
2192,2023-06-16,tablet,North America,0
2193,2023-07-30,tablet,Europe,0
2194,2024-06-19,mobile,Europe,1
2195,2023-07-15,desktop,North America,1
2196,2024-01-15,mobile,Europe,0
2197,2023-01-16,tablet,Asia,0
